Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2023-04,linguaTV,254,,
2023-05,Website,,50206,
2023-05,Online-Katalog,,168890,
2023-05,Munzinger,1040,175,
2023-05,Linkedin Learn,508,134,
2023-05,filmfriend,1942,2370,
2023-05,Code it!,20,,
2023-05,Pressreader,48669,21587,
2023-05,TigerBooks,226,806,
2023-05,Social Media,,19372,
2023-05,Naxos,1816,584,
2023-05,nkoda,111,22,
2023-05,Genios,2723,,
2023-05,Brockhaus,779,,
2023-05,Medici.tv,60,,
2023-05,linguaTV,407,,
2023-06,Website,,51495,
2023-06,Online-Katalog,,170774,
2023-06,Munzinger,3070,196,
2023-06,Linkedin Learn,403,99,
2023-06,filmfriend,2107,2216,
2023-06,Code it!,34,,
2023-06,Pressreader,47537,23388,
2023-06,TigerBooks,232,621,
2023-06,Social Media,,18936,
2023-06,Naxos,2448,430,
2023-06,nkoda,99,42,
2023-06,Genios,3057,,
2023-06,Brockhaus,418,,
2023-06,Medici.tv,609,,
2023-06,linguaTV,159,,
2023-07,Website,,54895,
2023-07,Online-Katalog,,188541,
2023-07,Munzinger,1540,274,
2023-07,Linkedin Learn,459,178,
2023-07,filmfriend,2427,2498,
2023-07,Code it!,19,,
2023-07,Pressreader,54528,23052,
2023-07,TigerBooks,251,665,
2023-07,Social Media,,23200,
2023-07,Naxos,1605,3013,
2023-07,nkoda,112,45,
2023-07,Genios,3184,,
2023-07,Brockhaus,307,,
2023-07,Medici.tv,396,,
2023-07,linguaTV,385,,
2023-08,Website,,56165,
2023-08,Online-Katalog,,184280,
2023-08,Munzinger,6589,244,
2023-08,Linkedin Learn,367,119,
2023-08,filmfriend,2204,2627,
2023-08,Code it!,19,,
2023-08,Pressreader,56222,23401,
2023-08,TigerBooks,244,768,
2023-08,Social Media,,31058,
2023-08,Naxos,1624,2318,
2023-08,nkoda,209,20,
2023-08,Genios,3912,,
2023-08,Brockhaus,1889,,
2023-08,Medici.tv,750,,
2023-08,linguaTV,306,,
2023-09,Website,,55894,
2023-09,Online-Katalog,,177223,
2023-09,Munzinger,7675,427,
2023-09,Linkedin Learn,406,126,
2023-09,filmfriend,2782,2271,
2023-09,Code it!,18,,
2023-09,Pressreader,57183,23015,
2023-09,TigerBooks,233,741,
2023-09,Social Media,,19796,
2023-09,Naxos,2407,3084,
2023-09,nkoda,272,33,
2023-09,Genios,3541,,
2023-09,Brockhaus,1199,,
2023-09,Medici.tv,508,,
2023-09,linguaTV,253,,
2023-10,Website,,57205,
2023-10,Online-Katalog,,193677,
2023-10,Munzinger,2417,452,
2023-10,Linkedin Learn,542,131,
2023-10,filmfriend,3033,2834,
2023-10,Code it!,18,,
2023-10,Pressreader,57393,23389,
2023-10,TigerBooks,257,858,
2023-10,Social Media,,20233,
2023-10,Naxos,2750,2587,
2023-10,nkoda,172,44,
2023-10,Genios,3535,,
2023-10,Brockhaus,626,,
2023-10,Medici.tv,758,,
2023-10,linguaTV,305,,
2023-11,Website,,58954,
2023-11,Online-Katalog,,198072,
2023-11,Munzinger,3633,322,
2023-11,Linkedin Learn,478,128,
2023-11,filmfriend,3280,2976,
2023-11,Code it!,15,,
2023-11,Pressreader,60727,25386,
2023-11,TigerBooks,261,795,
2023-11,Social Media,,25402,
2023-11,Naxos,3721,331,
2023-11,nkoda,227,65,
2023-11,Genios,3632,,
2023-11,Brockhaus,829,,
2023-11,Medici.tv,497,,
2023-11,linguaTV,310,,
2023-12,Website,,48692,
2023-12,Online-Katalog,,159022,
2023-12,Munzinger,1996,123,
2023-12,Linkedin Learn,506,111,
2023-12,filmfriend,3236,3095,
2023-12,Code it!,18,,
2023-12,Pressreader,54198,24726,
2023-12,TigerBooks,256,889,
2023-12,Social Media,,48316,
2023-12,Naxos,2136,328,
2023-12,nkoda,204,,
2023-12,Genios,2410,,
2023-12,Brockhaus,726,,
2023-12,Medici.tv,461,,
2023-12,linguaTV,209,,
